engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
faiss-flat,1,74,3642;1560;3812;4664;2772;1528;338;201;2219;599;2194;2979;3843;707;4488;1759,16,221662,,10,1.0,1.0
faiss-flat,1,75,4733;3363;624;1410;1939;1390;3826;1575;578;4940;2842;3326;4890;4936;2218;3509,16,225799,,10,1.0,1.0
faiss-flat,1,76,4098;3805;1788;81;3888;1944;1406;1362;95;1949;4238;3776;2066;3757;1132;4150,16,231557,,10,1.0,1.0
faiss-flat,1,77,3580;3409;2686;1441;247;361;594;2638;1208;4539;626;3243;71;2058;677;3593,16,226420,,10,1.0,1.0
faiss-flat,1,78,1552;607;582;2408;3416;2677;428;1403;1230;4804;1438;1692;603;2226;1376;2456,16,242074,,10,1.0,1.0
faiss-flat,1,79,2934;2179;3174;3992;2940;1179;3277;2360;2234;4059;4930;2485;1204;1588;4024;4667,16,208322,,10,1.0,1.0
faiss-flat,1,80,1996;2658;3657;277;4972;1331;630;3685;2288;4899;888;1419;3968;3207;3079;2928,16,209074,,10,1.0,1.0
faiss-flat,1,81,3870;1013;884;2765;1678;1637;3088;2828;4827;3896;611;3860;686;3034;840;1451,16,212428,,10,1.0,1.0
faiss-flat,1,82,4421;4101;379;1431;82;4885;3170;2294;3242;4912;1605;4603;4512;2359;1306;1635,16,212189,,10,1.0,1.0
faiss-flat,1,83,1072;2678;3706;3816;4240;655;2524;1639;714;1490;1638;1456;174;491;3524;3625,16,216245,,10,1.0,1.0
faiss-flat,1,84,2666;1601;3046;4996;4544;2227;2178;2815;280;803;2396;1265;570;2502;2059;2203,16,213250,,10,1.0,1.0
faiss-flat,1,85,760;4576;4433;1621;540;229;3030;3473;2530;3422;1308;2433;59;1418;1702;3782,16,210215,,10,1.0,1.0
faiss-flat,1,86,2890;4210;4489;3875;2831;4206;4717;1871;1008;3132;2564;3957;1436;487;4162;1392,16,213321,,10,1.0,1.0
faiss-flat,1,87,1695;2797;1309;3665;208;1746;4891;2068;455;4093;2680;2076;1796;4808;600;2591,16,247171,,10,1.0,1.0
faiss-flat,1,88,1715;4386;1874;2721;4209;807;3887;1586;1995;3708;2960;4561;63;4871;456;4121,16,229864,,10,1.0,1.0
faiss-flat,1,89,1214;2344;243;3208;835;3390;1429;2215;518;1624;4758;2407;4694;4516;364;4778,16,225328,,10,1.0,1.0
faiss-flat,1,90,3453;4835;4573;837;1304;1661;1152;3240;4584;2712;157;4987;1124;3230;4748;1775,16,228904,,10,1.0,1.0
faiss-flat,1,91,2439;41;528;1381;4564;3222;2538;1720;2376;143;1370;3257;3392;1707;331;1791,16,212469,,10,1.0,1.0
faiss-flat,1,92,3646;3683;384;3366;2468;2494;4989;4392;2496;1594;3386;1954;1503;765;3608;2351,16,209644,,10,1.0,1.0
faiss-flat,1,93,4844;2590;4647;2821;4226;715;3345;3364;988;4316;356;3854;42;575;2128;1804,16,207482,,10,1.0,1.0
faiss-flat,1,94,292;1530;4324;1806;2881;4417;1854;305;1990;3620;574;565;1547;267;1999;2567,16,209585,,10,1.0,1.0
faiss-flat,1,95,3840;3919;2522;4700;196;3527;1848;4291;2549;2728;1669;2412;316;4078;1038;1663,16,216094,,10,1.0,1.0
faiss-flat,1,96,4568;3720;472;4816;162;2368;2248;1761;479;2252;1790;2107;4684;2012;2230;1591,16,221693,,10,1.0,1.0
faiss-flat,1,97,2099;4984;3262;3767;4232;3586;2722;2026;4578;1697;628;1747;4233;2718;1836;4132,16,209965,,10,1.0,1.0
faiss-flat,1,98,542;2776;1452;3835;1183;2002;2492;3613;4770;3962;1896;4138;2040;2594;2432;3228,16,233751,,10,1.0,1.0
faiss-flat,1,99,1914;3187;4221;4318;909;1479;4360;2055;1557;911;2038;2281;1126;2019;4998;2570,16,221963,,10,1.0,1.0
faiss-flat,1,100,4629;547;3312;2003;122;2874;452;4604;1282;1371;166;2483;3160;119;698;2602,16,216424,,10,1.0,1.0
faiss-flat,1,101,4115;241;1334;1341;1071;1979;2116;1691;2664;2043;3204;3866;1354;819;1701;4616,16,215984,,10,1.0,1.0
faiss-flat,1,102,2974;2414;4270;2335;4326;2136;96;4328;4413;79;2220;1533;1928;2426;688;2630,16,213290,,10,1.0,1.0
faiss-flat,1,103,2926;2122;4222;2895;2114;2515;2560;2167;3396;4317;2852;2277;1227;4014;3626;2285,16,214742,,10,1.0,1.0
faiss-flat,1,104,967;2268;1931;3233;4052;1095;442;1787;879;2691;110;2946;1880;871;2094;3627,16,219429,,10,1.0,1.0
faiss-flat,1,105,4439;3588;2731;3837;1063;2818;2300;4293;2525;1869;4787;1763;1444;295;796;2304,16,209965,,10,1.0,1.0
faiss-flat,1,106,1122;4918;2814;1908;1448;3082;1630;3899;3868;1293;2382;4933;1019;195;3564;1835,16,214182,,10,1.0,1.0
faiss-flat,1,107,1742;1461;2556;1859;1755;4463;4368;1489;2880;2400;2771;2829;154;3784;3054;2519,16,211477,,10,1.0,1.0
faiss-flat,1,108,3910;4493;3460;2740;2338;279;1210;3972;3950;823;414;4179;1012;4307;500;3182,16,217397,,10,1.0,1.0
faiss-flat,1,109,872;2411;2551;1950;3555;2336;2056;3125;2758;4502;2622;4154;2274;1139;3246;2748,16,217616,,10,1.0,1.0
faiss-flat,1,110,3892;4500;1430;2207;2349;4863;2653;1257;2517;667;2124;2184;533;4498;3686;3176,16,215153,,10,1.0,1.0
faiss-flat,1,111,3420;3813;238;1952;1822;595;856;2759;2730;4875;608;2656;1070;1203;4678;2760,16,210096,,10,1.0,1.0
faiss-flat,1,112,130;4548;3684;4829;1634;2610;1568;2125;3995;4387;3988;325;2185;2171;3675;3736,16,213891,,10,1.0,1.0
faiss-flat,1,113,2280;1981;755;3761;3442;1219;1284;2147;3481;1581;412;3599;1958;2082;484;1959,16,209104,,10,1.0,1.0
faiss-flat,1,114,3788;1143;4716;4069;4549;2908;784;97;3497;3475;1420;4492;4160;405;3378;4440,16,220040,,10,1.0,1.0
faiss-flat,1,115,4586;235;2576;2996;159;4325;3881;1345;2452;3701;171;2972;1750;3990;417;2175,16,207952,,10,1.0,1.0
faiss-flat,1,116,31;3519;2020;4029;4698;4621;828;3958;606;1907;4655;1629;308;2651;326;4607,16,210525,,10,1.0,1.0
faiss-flat,1,117,2198;189;1009;1409;3370;1555;948;561;1598;4653;426;289;4798;1287;1786;4680,16,212660,,10,1.0,1.0
faiss-flat,1,118,2750;1795;2328;3144;4826;2785;427;3754;2892;1961;627;1725;4570;93;1647;2869,16,214712,,10,1.0,1.0
faiss-flat,1,119,3573;4301;555;3641;1943;3424;1652;3438;2278;3758;2172;2445;2286;2330;2135;2838,16,215323,,10,1.0,1.0
faiss-flat,1,120,75;2188;3292;2580;248;203;1437;2057;2532;1507;4252;4824;2455;1159;2160;2511,16,215754,,10,1.0,1.0
faiss-flat,1,121,1582;3173;1022;3645;2997;893;2010;2126;4058;3464;3737;397;1087;4593;309;217,16,216475,,10,1.0,1.0
faiss-flat,1,122,1974;4657;3330;3495;4118;1967;4690;3970;1992;2415;855;3399;964;3346;902;3707,16,219610,,10,1.0,1.0
faiss-flat,1,123,1443;1531;4258;3136;1471;2786;3630;3959;3251;1395;4550;453;351;3005;1422;4597,16,217646,,10,1.0,1.0
faiss-flat,1,124,3610;3690;2374;2862;534;3859;3942;3196;870;4922;3012;4269;2168;1207;1358;4408,16,226229,,10,1.0,1.0
faiss-flat,1,125,3756;2369;3127;1197;2088;2191;126;4554;4002;4286;1526;4843;975;3437;4674;4287,16,223255,,10,1.0,1.0
faiss-flat,1,126,139;2794;558;353;4239;1925;4374;2253;214;3996;4277;885;4087;3662;4845;3210,16,229805,,10,1.0,1.0
faiss-flat,1,127,4474;3850;767;2783;1809;2766;109;577;398;2802;822;4809;3834;927;4174;2782,16,216956,,10,1.0,1.0
faiss-flat,1,128,39;4988;2746;2287;4889;4566;2151;4303;150;617;691;2995;616;3765;4867;2223,16,215723,,10,1.0,1.0
faiss-flat,1,129,1674;563;199;4765;1510;1989;4344;4453;3237;3087;4598;465;1607;2508;3226;4622,16,205789,,10,1.0,1.0
faiss-flat,1,130,2563;1919;4702;4537;4830;773;2953;2902;4412;3006;4472;3249;4200;4725;2256;2568,16,212289,,10,1.0,1.0
faiss-flat,1,131,987;269;1767;4906;3118;1771;3068;3792;614;4117;34;4381;3796;3735;4763;313,16,215563,,10,1.0,1.0
faiss-flat,1,132,631;783;1094;1973;2004;2444;1572;2423;3447;693;3148;2832;2726;2087;1975;3175,16,221382,,10,1.0,1.0
faiss-flat,1,133,108;2355;4208;4094;804;1703;2195;513;4393;2389;3764;877;4178;371;850;3722,16,212589,,10,1.0,1.0
faiss-flat,1,134,3790;509;2540;3461;1460;4495;2050;2236;2238;3617;786;2867;4003;2660;1539;3425,16,213210,,10,1.0,1.0
faiss-flat,1,135,4237;1435;3777;4021;880;4273;727;2307;1918;3169;393;4483;4398;363;4943;2323,16,213971,,10,1.0,1.0
faiss-flat,1,136,4338;4546;2682;3518;2584;3702;2459;3271;4129;1627;2072;3664;419;4167;2008;2578,16,215053,,10,1.0,1.0
faiss-flat,1,137,2780;375;378;2950;3978;3920;2595;2631;3592;3244;1583;793;532;3258;1242;2587,16,226751,,10,1.0,1.0
faiss-flat,1,138,1004;2536;613;4152;2438;689;946;2017;404;2352;1688;4617;2756;4961;2100;4558,16,228413,,10,1.0,1.0
faiss-flat,1,139,2603;291;2518;961;3884;2955;1612;4730;990;3671;386;2788;641;4097;1905;4801,16,222023,,10,1.0,1.0
faiss-flat,1,140,4869;3546;2292;3912;3732;1;1546;3636;1174;2621;818;2311;3116;2447;76;4384,16,212139,,10,1.0,1.0
faiss-flat,1,141,976;1713;1784;2509;2854;4876;336;2317;3926;3466;2734;2379;2051;2894;443;3091,16,213410,,10,1.0,1.0
faiss-flat,1,142,2844;2390;3946;3056;389;3975;1080;4517;111;3533;1135;3771;876;1821;4704;3487,16,218117,,10,1.0,1.0
faiss-flat,1,143,4234;3815;2918;4207;743;1191;865;4136;23;4935;1611;2451;4767;3619;2450;3332,16,229925,,10,1.0,1.0
faiss-flat,1,144,1779;1877;3394;2463;348;1953;3985;3045;1731;3681;4410;1053;610;1417;2097;1945,16,229474,,10,1.0,1.0
faiss-flat,1,145,2482;4441;4650;3443;502;1115;4110;4077;3980;327;1075;2559;4642;4333;2670;2652,16,215073,,10,1.0,1.0
faiss-flat,1,146,1383;1567;3014;3291;1424;3534;3040;2435;663;4135;252;3247;4540;4646;1686;2935,16,212729,,10,1.0,1.0
faiss-flat,1,147,3478;1463;2872;4905;342;4379;1246;433;785;4821;2932;261;1264;4721;2834;3454,16,208392,,10,1.0,1.0
faiss-flat,1,148,1245;2025;1156;4663;636;181;3212;4870;654;4329;1811;2117;3150;2917;2544;4715,16,208242,,10,1.0,1.0
faiss-flat,1,149,3653;439;928;3879;1772;3983;1839;3157;3120;4224;4978;2749;934;3011;4428;3713,16,215443,,10,1.0,1.0
faiss-flat,1,150,2029;4913;2272;3039;3398;993;2064;3036;1525;1405;2742;1893;1736;4040;4594;1929,16,242333,,10,1.0,1.0
faiss-flat,1,151,113;1623;3358;2514;2650;4308;4354;2639;1899;2487;1631;2261;1149;11;4813;4501,16,224607,,10,1.0,1.0
faiss-flat,1,152,12;3421;2752;3819;887;149;1270;2273;3798;3614;1474;3093;3916;3522;523;1817,16,242864,,10,1.0,1.0
faiss-flat,1,153,2764;2265;1254;1957;1542;3374;2434;4881;1535;4100;1496;1377;4614;4177;352;4895,16,231087,,10,1.0,1.0
faiss-flat,1,154,4802;3379;220;3334;2356;3739;2142;4243;1229;3049;510;2053;2150;3629;4371;4591,16,243055,,10,1.0,1.0
faiss-flat,1,155,1000;3831;3362;3997;2720;4583;2174;4343;576;3010;4794;2061;854;3744;3891;4349,16,225218,,10,1.0,1.0
faiss-flat,1,156,1917;1773;3842;1833;176;255;4032;2966;3294;4096;1221;177;2086;3660;679;2847,16,249014,,10,1.0,1.0
faiss-flat,1,157,2791;2725;637;3469;602;287;2498;3583;2620;3308;4632;5;216;3263;1494;4580,16,224587,,10,1.0,1.0
faiss-flat,1,158,3268;2900;2192;3655;4760;1847;768;1521;2115;971;3612;2716;3474;2247;612;1209,16,242454,,10,1.0,1.0
faiss-flat,1,159,4948;1077;1320;297;864;1187;778;3712;2042;639;1930;1789;3272;3830;4330;3071,16,210826,,10,1.0,1.0
faiss-flat,1,160,3380;3915;960;3323;4976;4446;996;4950;2819;2163;1748;969;146;4701;2054;2787,16,219540,,10,1.0,1.0
faiss-flat,1,161,1946;4122;2571;3410;4858;437;1904;2345;4792;4973;27;4658;388;1599;699;4378,16,223516,,10,1.0,1.0
faiss-flat,1,162,522;687;4968;3872;3194;239;890;1457;954;4203;809;3316;2843;2970;2642;4977,16,246750,,10,1.0,1.0
faiss-flat,1,163,66;3448;2884;4874;1322;3151;2575;4079;4589;1797;808;2654;3342;3585;1956;4295,16,223445,,10,1.0,1.0
faiss-flat,1,164,271;539;4062;2700;3055;3115;2005;745;572;131;127;4669;2702;21;4250;4921,16,243736,,10,1.0,1.0
faiss-flat,1,165,184;367;1518;4986;1910;3496;1188;2767;646;647;1814;1941;1305;4613;4011;3279,16,231307,,10,1.0,1.0
faiss-flat,1,166,2110;3419;2035;2845;1015;1295;124;4487;2217;2211;175;4553;2098;3651;1653;3206,16,245499,,10,1.0,1.0
faiss-flat,1,167,3114;435;2392;2589;283;4909;3541;4508;716;891;4776;3156;374;2923;1792;2929,16,204837,,10,1.0,1.0
faiss-flat,1,168,1464;519;2380;833;516;3275;4786;4419;1536;4556;3963;4737;3102;2922;1338;2553,16,224827,,10,1.0,1.0
faiss-flat,1,169,2634;3539;2092;4659;724;4119;1142;3395;3072;4836;3955;3100;4651;2813;2403;857,16,213591,,10,1.0,1.0
faiss-flat,1,170,1014;3192;2366;2919;3306;1743;2143;3023;4834;2391;3016;4901;3652;1699;151;3844,16,249684,,10,1.0,1.0
faiss-flat,1,171,2860;4615;2790;285;2384;1983;3590;545;750;811;102;1901;1823;3823;7;3631,16,222514,,10,1.0,1.0
faiss-flat,1,172,779;411;2636;3882;3746;3600;387;4531;2687;4361;1994;2381;3099;2877;4857;3007,16,240441,,10,1.0,1.0
faiss-flat,1,173,2427;4157;742;4192;2500;1645;1476;3943;1764;2808;1258;3427;4957;4039;3901;3607,16,212108,,10,1.0,1.0
faiss-flat,1,174,3602;1155;3184;1609;2669;253;2416;4163;2208;3462;1831;3106;1286;395;2608;3423,16,206570,,10,1.0,1.0
faiss-flat,1,175,1088;3637;339;4831;618;1955;2044;4231;4166;373;2751;3529;1109;1379;2582;3941,16,207101,,10,1.0,1.0
faiss-flat,1,176,2358;4538;1976;2976;3748;3035;4810;3183;2628;1509;1590;3259;4180;3979;4123;3862,16,206911,,10,1.0,1.0
faiss-flat,1,177,4665;3797;275;4187;2696;3977;4175;4897;4020;4262;2883;3723;3372;4171;1550;3255,16,208463,,10,1.0,1.0
faiss-flat,1,178,2792;3108;3139;349;1388;483;1712;817;2727;4953;3766;4048;2714;2475;2067;1865,16,215574,,10,1.0,1.0
faiss-flat,1,179,4929;369;2322;3130;2796;3488;4638;2449;2240;2927;3375;3459;3897;2333;660;4319,16,207972,,10,1.0,1.0
faiss-flat,1,180,4437;1613;2290;2165;3376;3458;1570;3921;2091;503;579;3261;4131;861;3553;3083,16,208613,,10,1.0,1.0
faiss-flat,1,181,1965;1921;67;3931;4788;4521;3426;3367;621;4499;3982;3434;263;741;3928;3869,16,206850,,10,1.0,1.0
faiss-flat,1,182,2484;695;1972;2689;3266;2685;4242;3511;2763;2249;1291;13;2546;3900;4331;1129,16,217657,,10,1.0,1.0
faiss-flat,1,183,2102;2943;1646;3839;2557;2899;3755;3439;1752;135;2596;3514;4530;3699;3907;3387,16,213831,,10,1.0,1.0
faiss-flat,1,184,4938;2951;3052;4491;1023;3154;1705;1433;4742;3158;1125;4602;2431;735;1226;4125,16,213921,,10,1.0,1.0
faiss-flat,1,185,3520;4443;1668;2625;318;467;3795;3180;2231;3171;4856;3559;497;1651;2840;1465,16,212669,,10,1.0,1.0
faiss-flat,1,186,4147;4427;1326;4423;3747;2990;4523;3191;3209;753;3076;2757;4969;4519;1501;3043,16,215984,,10,1.0,1.0
faiss-flat,1,187,2755;717;1889;1805;3648;3053;1860;4587;3976;3096;2472;2817;2698;4108;827;3295,16,227982,,10,1.0,1.0
faiss-flat,1,188,3692;91;4960;3415;3849;2499;1102;3075;1722;335;1832;4153;4037;1685;499;1513,16,229003,,10,1.0,1.0
faiss-flat,1,189,4473;747;1876;2737;1300;2991;3412;4459;2816;3166;1506;1233;3309;2957;2308;3211,16,220330,,10,1.0,1.0
faiss-flat,1,190,2930;183;156;1673;1398;2623;396;4337;392;1111;4202;4158;1593;4353;1677;1241,16,212068,,10,1.0,1.0
faiss-flat,1,191,3787;2583;2907;4741;2258;1399;3024;3719;4116;1267;4339;3643;2120;2855;413;3775,16,213220,,10,1.0,1.0
faiss-flat,1,192,4120;3538;480;1825;1268;1039;3122;2529;32;653;2270;3733;676;3131;1466;2409,16,209014,,10,1.0,1.0
faiss-flat,1,193,1984;4572;998;4018;3505;3343;4448;2089;83;3270;381;2037;3857;3506;4212;3682,16,215493,,10,1.0,1.0
faiss-flat,1,194,2394;3711;2975;2401;3418;4072;3146;3335;4486;3924;2000;2837;2039;2795;296;4431,16,208563,,10,1.0,1.0
faiss-flat,1,195,1492;3289;4552;829;2177;777;1255;3025;2904;3927;1709;4853;4628;3981;1589;3223,16,226800,,10,1.0,1.0
faiss-flat,1,196,4047;307;3371;2989;1744;2657;2204;3137;2719;1279;1846;3677;2773;1987;4081;1065,16,230186,,10,1.0,1.0
faiss-flat,1,197,3140;17;2982;3179;2533;3861;2315;4026;3032;2879;2474;1741;1314;3751;2309;3647,16,220822,,10,1.0,1.0
faiss-flat,1,198,24;2577;1522;3704;1538;3821;1290;3388;2081;1643;696;3383;937;1425;2856;3280,16,210676,,10,1.0,1.0
faiss-flat,1,199,589;4044;3143;945;4105;73;2134;4738;1559;209;851;4390;4429;3618;1184;3598,16,205358,,10,1.0,1.0
faiss-flat,1,200,4000;2839;4281;1101;3726;1935;4887;3260;2313;1131;441;4768;402;3770;1727;2665,16,206700,,10,1.0,1.0
faiss-flat,1,201,4161;3467;3948;4070;748;4367;2325;4430;4422;3638;246;4535;2968;2807;1934;3832,16,217727,,10,1.0,1.0
faiss-flat,1,202,2789;3494;702;4689;498;947;3338;1577;4954;45;3568;3715;4543;4436;3634;4563,16,223736,,10,1.0,1.0
faiss-flat,1,203,1470;801;1502;4451;3186;4641;298;3871;2404;3241;3716;1757;3594;4369;4400;4452,16,224347,,10,1.0,1.0
faiss-flat,1,204,2886;3595;733;3579;3793;3561;2629;3606;118;4170;1412;3037;288;3650;3019;4577,16,208152,,10,1.0,1.0
faiss-flat,1,205,4743;3806;3286;69;202;3772;2183;4449;1107;3669;3808;4851;224;3628;664;3391,16,211076,,10,1.0,1.0
faiss-flat,1,206,1312;1423;4990;4007;1862;511;3313;4332;1735;709;974;2421;2155;3436;4327;3405,16,211668,,10,1.0,1.0
faiss-flat,1,207,2052;3009;3953;4411;2085;2493;4462;3734;2340;1195;160;997;886;4182;493;4755,16,207571,,10,1.0,1.0
faiss-flat,1,208,2754;3347;2971;4450;3809;2825;3679;1689;932;3773;270;3221;983;787;3325;601,16,206490,,10,1.0,1.0
faiss-flat,1,209,1068;4766;4510;2353;4480;4817;1056;1105;366;2339;2462;3407;141;1311;2624;1849,16,207982,,10,1.0,1.0
faiss-flat,1,210,4190;1619;2154;4708;1473;3945;3624;4605;178;4426;3298;1313;2378;3451;3218;4671,16,210906,,10,1.0,1.0
faiss-flat,1,211,4695;985;3966;841;3402;3523;504;3703;846;1843;489;4006;3753;731;3786;3993,16,218929,,10,1.0,1.0
faiss-flat,1,212,2364;4926;432;1777;1708;1597;1794;4376;1758;1415;1500;1829;368;4879;1644;1753,16,210206,,10,1.0,1.0
faiss-flat,1,213,4866;2169;4811;3890;3876;1407;3944;2729;1937;1175;4042;1357;4172;2799;4095;4939,16,208353,,10,1.0,1.0
faiss-flat,1,214,1261;4723;2239;1325;3284;659;4141;2417;4476;273;3051;3814;4010;3515;2011;681,16,210666,,10,1.0,1.0
faiss-flat,1,215,68;4027;1940;3105;2724;1281;4389;4199;355;1515;722;1681;2266;2187;3807;3667,16,212048,,10,1.0,1.0
faiss-flat,1,216,4478;3615;4366;2613;215;2299;567;3535;3205;4111;2193;4142;2962;3069;4256;2617,16,217437,,10,1.0,1.0
faiss-flat,1,217,710;1491;302;645;3104;3287;4574;4883;1252;2133;164;3185;2033;3789;551;3532,16,214101,,10,1.0,1.0
faiss-flat,1,218,3353;1783;986;1153;1799;2545;4130;4263;1523;87;2703;3863;2598;4609;899;3903,16,209805,,10,1.0,1.0
faiss-flat,1,219,674;1807;3971;2397;706;1223;128;4608;2781;4445;897;2393;1878;2555;2327;4481,16,209875,,10,1.0,1.0
faiss-flat,1,220,2093;1413;957;2077;1194;481;1344;1897;2448;3597;2711;3623;4031;1089;3095;4527,16,210977,,10,1.0,1.0
faiss-flat,1,221,3570;3085;573;37;1391;2173;4914;4395;2015;2501;999;4404;1756;2083;4533;3967,16,220671,,10,1.0,1.0
faiss-flat,1,222,3090;191;4091;3477;1867;485;3964;721;1250;931;2614;2189;1800;1855;2939;521,16,215293,,10,1.0,1.0
faiss-flat,1,223,458;1915;2672;2673;2212;2473;3563;1585;3456;821;4104;1133;813;249;903;1017,16,215193,,10,1.0,1.0
faiss-flat,1,224,3818;2859;1680;4759;2699;4947;3540;4279;1812;4504;4035;3525;2913;1985;3939;1033,16,209915,,10,1.0,1.0
faiss-flat,1,225,3135;3067;400;3361;4799;4073;2009;4911;4114;3714;1160;1837;2078;4971;3058;4532,16,210786,,10,1.0,1.0
faiss-flat,1,226,3491;661;1495;4625;3134;3956;4728;4292;4877;1455;1912;4559;3810;4350;2255;4415,16,209455,,10,1.0,1.0
faiss-flat,1,227,992;3557;894;4547;4407;4244;4067;3799;2101;4601;1482;541;3094;3763;3319;2681,16,209765,,10,1.0,1.0
faiss-flat,1,228,4800;3611;3908;4515;3670;3231;1074;4945;3168;1387;705;629;4662;881;2679;4383,16,222323,,10,1.0,1.0
faiss-flat,1,229,3339;2131;1342;4063;3382;4560;1511;1801;3417;3449;4186;2153;3710;4155;762;4385,16,225969,,10,1.0,1.0
faiss-flat,1,230,4590;4362;2329;3846;3750;4636;1136;4013;1497;4151;3536;4046;2246;2709;3385;3883,16,226440,,10,1.0,1.0
faiss-flat,1,231,1396;2291;4016;3621;3552;1121;3278;4983;2181;2643;1768;2233;3902;3315;1374;1401,16,229675,,10,1.0,1.0
faiss-flat,1,232,2875;2443;3551;1453;2973;1565;3265;3743;1640;3693;2911;4144;848;1335;268;3783,16,219169,,10,1.0,1.0
faiss-flat,1,233,2713;35;3288;1037;3572;4848;3828;1137;3562;843;1660;1421;1780;1887;1040;185,16,208123,,10,1.0,1.0
faiss-flat,1,234,1733;1879;3162;4643;634;4124;982;4028;2668;4442;3430;1093;2453;4196;2395;1097,16,211527,,10,1.0,1.0
faiss-flat,1,235,3548;4648;3267;4045;2022;3639;1884;3521;666;2733;4148;3947;471;1851;805;4894,16,207181,,10,1.0,1.0
faiss-flat,1,236,4736;2535;694;569;4405;2667;4173;409;4780;2861;2523;4815;4746;749;4264;89,16,220341,,10,1.0,1.0
faiss-flat,1,237,2627;4840;740;2441;970;3906;4225;3851;588;4380;2822;4507;2663;117;591;4927,16,206460,,10,1.0,1.0
faiss-flat,1,238,882;3455;1911;2941;2166;4146;3951;2609;1566;4261;4775;4351;4065;3827;598;4241,16,218838,,10,1.0,1.0
faiss-flat,1,239,789;3965;1548;2021;4873;859;3730;4803;3531;29;2371;3293;1373;1903;930;4612,16,208943,,10,1.0,1.0
faiss-flat,1,240,3554;1675;221;3935;553;4276;173;3933;430;1683;951;2601;2801;2471;2503;4660,16,212759,,10,1.0,1.0
faiss-flat,1,241,1099;2887;3290;477;2775;2735;3333;4839;4336;1485;2275;4235;2561;3999;852;4071,16,209755,,10,1.0,1.0
faiss-flat,1,242,1005;1277;4779;989;3700;3878;3729;2865;3470;99;3780;3401;1980;3801;642;3321,16,223095,,10,1.0,1.0
faiss-flat,1,243,1866;3471;933;501;262;3147;14;1977;1165;323;4942;3245;2803;2331;2626;4753,16,218027,,10,1.0,1.0
faiss-flat,1,244,2824;4676;357;2593;915;517;1356;425;4797;4637;826;1269;2675;2495;4850;4569,16,213821,,10,1.0,1.0
faiss-flat,1,245,4958;4015;2162;3109;1333;4043;640;673;656;3785;2688;4981;2306;4931;3188;2969,16,209074,,10,1.0,1.0
faiss-flat,1,246,370;4075;1844;2809;1998;2931;1820;3369;4910;213;1140;3365;4475;2377;2909;4348,16,217877,,10,1.0,1.0
faiss-flat,1,247,814;1205;2476;341;403;3299;1923;3433;1628;61;3197;625;3498;4340;3578;4479,16,214712,,10,1.0,1.0
faiss-flat,1,248,1970;4464;2319;901;3922;4310;619;3601;2350;1493;276;2301;4631;1963;2262;4534,16,221483,,10,1.0,1.0
faiss-flat,1,249,64;3227;3482;4334;1224;3163;4019;4693;2933;3503;956;3061;2531;3709;2454;4359,16,213971,,10,1.0,1.0
faiss-flat,1,250,3142;635;842;849;2295;4297;4575;4567;1324;4247;2671;3905;1319;4139;3452;4399,16,213581,,10,1.0,1.0
faiss-flat,1,251,2552;2925;1721;2357;236;401;3336;4211;2826;2069;3658;2341;2537;4542;2924;4191,16,209084,,10,1.0,1.0
faiss-flat,1,252,2049;4974;4682;3225;1432;1117;3047;3609;1853;4823;4304;3825;4053;233;4257;4391,16,216024,,10,1.0,1.0
faiss-flat,1,253,3063;2637;2119;3393;3549;3463;2947;3377;1026;1827;3340;1445;2410;451;1828;2297,16,228543,,10,1.0,1.0
faiss-flat,1,254,1108;4396;692;4357;2260;4288;3885;4271;2885;1537;2205;85;3954;4455;4274;4727,16,229083,,10,1.0,1.0
faiss-flat,1,255,244;1151;2075;3389;3248;4687;2998;4057;3229;4313;1936;1845;3050;4469;3528;4219,16,222704,,10,1.0,1.0
faiss-flat,1,256,3649;2387;3200;4321;3575;2241;4541;3305;1044;2347;2197;2569;4847;2121;4692;4795,16,218127,,10,1.0,1.0
faiss-flat,1,257,973;4764;1064;2113;734;4979;1244;3817;581;1671;2149;1045;2399;4849;858;537,16,211207,,10,1.0,1.0
faiss-flat,1,258,4518;4218;4526;1237;3214;2103;1882;2833;3867;525;2579;4807;1078;321;3925;3673,16,215764,,10,1.0,1.0
faiss-flat,1,259,2321;4627;4666;649;3663;1895;3092;657;4937;1085;3138;3029;3282;4365;4888;3129,16,207401,,10,1.0,1.0
faiss-flat,1,260,4457;3311;333;1449;2600;1259;2405;1113;712;3917;4253;2413;962;4685;2896;4633,16,211187,,10,1.0,1.0
faiss-flat,1,261,22;1751;2284;4679;1315;1891;47;4335;3086;935;2477;3717;187;3855;878;4375,16,213290,,10,1.0,1.0
faiss-flat,1,262,2812;3057;3178;949;2701;3603;1576;2465;860;2811;3490;2949;2140;167;1517;3273,16,214332,,10,1.0,1.0
faiss-flat,1,263,2112;1505;2363;3697;4054;1103;4506;2841;3691;2419;2967;4089;1676;4838;322;4352,16,220350,,10,1.0,1.0
faiss-flat,1,264,2581;1047;1462;4661;866;3373;2;2385;198;4113;186;4771;4168;2599;1199;873,16,213701,,10,1.0,1.0
faiss-flat,1,265,648;137;466;257;4565;19;771;3913;4149;2739;4289;3033;3742;4551;2047;4315,16,210826,,10,1.0,1.0
faiss-flat,1,266,1114;2605;3357;4995;2848;4882;2505;3457;670;1991;2534;2633;1340;4033;1416;281,16,214993,,10,1.0,1.0
